source_dataset,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
G1020,image_2781,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2781.png,data/processed/standardized_masks/g1020/image_2781.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2782,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2782.png,data/processed/standardized_masks/g1020/image_2782.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2783,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2783.png,data/processed/standardized_masks/g1020/image_2783.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2784,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2784.png,data/processed/standardized_masks/g1020/image_2784.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2785,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2785.png,data/processed/standardized_masks/g1020/image_2785.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2786,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2786.png,data/processed/standardized_masks/g1020/image_2786.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2787,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2787.png,data/processed/standardized_masks/g1020/image_2787.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2788,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2788.png,data/processed/standardized_masks/g1020/image_2788.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2795,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2795.png,data/processed/standardized_masks/g1020/image_2795.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2796,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2796.png,data/processed/standardized_masks/g1020/image_2796.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2805,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2805.png,data/processed/standardized_masks/g1020/image_2805.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2806,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2806.png,data/processed/standardized_masks/g1020/image_2806.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2807,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2807.png,data/processed/standardized_masks/g1020/image_2807.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2808,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2808.png,data/processed/standardized_masks/g1020/image_2808.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2809,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2809.png,data/processed/standardized_masks/g1020/image_2809.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2810,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2810.png,data/processed/standardized_masks/g1020/image_2810.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2823,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2823.png,data/processed/standardized_masks/g1020/image_2823.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2824,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2824.png,data/processed/standardized_masks/g1020/image_2824.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2825,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2825.png,data/processed/standardized_masks/g1020/image_2825.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2826,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2826.png,data/processed/standardized_masks/g1020/image_2826.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2827,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2827.png,data/processed/standardized_masks/g1020/image_2827.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2828,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2828.png,data/processed/standardized_masks/g1020/image_2828.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2839,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2839.png,data/processed/standardized_masks/g1020/image_2839.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2840,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2840.png,data/processed/standardized_masks/g1020/image_2840.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2856,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2856.png,data/processed/standardized_masks/g1020/image_2856.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2857,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2857.png,data/processed/standardized_masks/g1020/image_2857.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2860,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2860.png,data/processed/standardized_masks/g1020/image_2860.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2861,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2861.png,data/processed/standardized_masks/g1020/image_2861.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2880,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2880.png,data/processed/standardized_masks/g1020/image_2880.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2881,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2881.png,data/processed/standardized_masks/g1020/image_2881.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2885,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2885.png,data/processed/standardized_masks/g1020/image_2885.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2886,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2886.png,data/processed/standardized_masks/g1020/image_2886.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2887,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2887.png,data/processed/standardized_masks/g1020/image_2887.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2888,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2888.png,data/processed/standardized_masks/g1020/image_2888.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2891,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2891.png,data/processed/standardized_masks/g1020/image_2891.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2892,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2892.png,data/processed/standardized_masks/g1020/image_2892.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2897,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2897.png,data/processed/standardized_masks/g1020/image_2897.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2898,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2898.png,data/processed/standardized_masks/g1020/image_2898.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2899,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2899.png,data/processed/standardized_masks/g1020/image_2899.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2900,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2900.png,data/processed/standardized_masks/g1020/image_2900.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2901,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2901.png,data/processed/standardized_masks/g1020/image_2901.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2902,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2902.png,data/processed/standardized_masks/g1020/image_2902.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2906,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2906.png,data/processed/standardized_masks/g1020/image_2906.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2912,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2912.png,data/processed/standardized_masks/g1020/image_2912.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2913,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2913.png,data/processed/standardized_masks/g1020/image_2913.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2914,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2914.png,data/processed/standardized_masks/g1020/image_2914.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2915,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2915.png,data/processed/standardized_masks/g1020/image_2915.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2916,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2916.png,data/processed/standardized_masks/g1020/image_2916.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2917,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2917.png,data/processed/standardized_masks/g1020/image_2917.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_292,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_292.png,data/processed/standardized_masks/g1020/image_292.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_293,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_293.png,data/processed/standardized_masks/g1020/image_293.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2935,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2935.png,data/processed/standardized_masks/g1020/image_2935.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2936,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2936.png,data/processed/standardized_masks/g1020/image_2936.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2941,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2941.png,data/processed/standardized_masks/g1020/image_2941.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2942,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2942.png,data/processed/standardized_masks/g1020/image_2942.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2945,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2945.png,data/processed/standardized_masks/g1020/image_2945.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2946,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2946.png,data/processed/standardized_masks/g1020/image_2946.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2947,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2947.png,data/processed/standardized_masks/g1020/image_2947.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2949,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2949.png,data/processed/standardized_masks/g1020/image_2949.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_295,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_295.png,data/processed/standardized_masks/g1020/image_295.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2950,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2950.png,data/processed/standardized_masks/g1020/image_2950.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2956,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2956.png,data/processed/standardized_masks/g1020/image_2956.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2957,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2957.png,data/processed/standardized_masks/g1020/image_2957.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2970,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2970.png,data/processed/standardized_masks/g1020/image_2970.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2971,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2971.png,data/processed/standardized_masks/g1020/image_2971.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2972,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2972.png,data/processed/standardized_masks/g1020/image_2972.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2973,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2973.png,data/processed/standardized_masks/g1020/image_2973.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2974,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2974.png,data/processed/standardized_masks/g1020/image_2974.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2975,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2975.png,data/processed/standardized_masks/g1020/image_2975.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2980,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2980.png,data/processed/standardized_masks/g1020/image_2980.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2981,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2981.png,data/processed/standardized_masks/g1020/image_2981.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2984,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2984.png,data/processed/standardized_masks/g1020/image_2984.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2985,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2985.png,data/processed/standardized_masks/g1020/image_2985.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2991,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2991.png,data/processed/standardized_masks/g1020/image_2991.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2992,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2992.png,data/processed/standardized_masks/g1020/image_2992.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_2998,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2998.png,data/processed/standardized_masks/g1020/image_2998.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_2999,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_2999.png,data/processed/standardized_masks/g1020/image_2999.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3.png,data/processed/standardized_masks/g1020/image_3.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3000,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3000.png,data/processed/standardized_masks/g1020/image_3000.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3017,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3017.png,data/processed/standardized_masks/g1020/image_3017.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3018,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3018.png,data/processed/standardized_masks/g1020/image_3018.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_3019,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3019.png,data/processed/standardized_masks/g1020/image_3019.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3020,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3020.png,data/processed/standardized_masks/g1020/image_3020.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_3021,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3021.png,data/processed/standardized_masks/g1020/image_3021.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3022,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3022.png,data/processed/standardized_masks/g1020/image_3022.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3023,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3023.png,data/processed/standardized_masks/g1020/image_3023.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3024,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3024.png,data/processed/standardized_masks/g1020/image_3024.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3025,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3025.png,data/processed/standardized_masks/g1020/image_3025.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3026,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3026.png,data/processed/standardized_masks/g1020/image_3026.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3029,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3029.png,data/processed/standardized_masks/g1020/image_3029.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3038,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3038.png,data/processed/standardized_masks/g1020/image_3038.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3039,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3039.png,data/processed/standardized_masks/g1020/image_3039.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_304,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_304.png,data/processed/standardized_masks/g1020/image_304.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3040,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3040.png,data/processed/standardized_masks/g1020/image_3040.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_3041,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3041.png,data/processed/standardized_masks/g1020/image_3041.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3044,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3044.png,data/processed/standardized_masks/g1020/image_3044.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3045,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3045.png,data/processed/standardized_masks/g1020/image_3045.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_305,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_305.png,data/processed/standardized_masks/g1020/image_305.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3058,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3058.png,data/processed/standardized_masks/g1020/image_3058.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3059,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3059.png,data/processed/standardized_masks/g1020/image_3059.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3064,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3064.png,data/processed/standardized_masks/g1020/image_3064.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3065,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3065.png,data/processed/standardized_masks/g1020/image_3065.png,"[0, 1]","[0, 1]",already_0_1_2
G1020,image_3066,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3066.png,data/processed/standardized_masks/g1020/image_3066.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
G1020,image_3067,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Masks/image_3067.png,data/processed/standardized_masks/g1020/image_3067.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
