source_dataset,official_split,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
REFUGE,val,V0292,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0292.png,data/processed/standardized_masks/refuge/val_V0292.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0293,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0293.png,data/processed/standardized_masks/refuge/val_V0293.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0294,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0294.png,data/processed/standardized_masks/refuge/val_V0294.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0295,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0295.png,data/processed/standardized_masks/refuge/val_V0295.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0296,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0296.png,data/processed/standardized_masks/refuge/val_V0296.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0297,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0297.png,data/processed/standardized_masks/refuge/val_V0297.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0298,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0298.png,data/processed/standardized_masks/refuge/val_V0298.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0299,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0299.png,data/processed/standardized_masks/refuge/val_V0299.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0300,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0300.png,data/processed/standardized_masks/refuge/val_V0300.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0301,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0301.png,data/processed/standardized_masks/refuge/val_V0301.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0302,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0302.png,data/processed/standardized_masks/refuge/val_V0302.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0303,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0303.png,data/processed/standardized_masks/refuge/val_V0303.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0304,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0304.png,data/processed/standardized_masks/refuge/val_V0304.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0305,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0305.png,data/processed/standardized_masks/refuge/val_V0305.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0306,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0306.png,data/processed/standardized_masks/refuge/val_V0306.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0307,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0307.png,data/processed/standardized_masks/refuge/val_V0307.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0308,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0308.png,data/processed/standardized_masks/refuge/val_V0308.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0309,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0309.png,data/processed/standardized_masks/refuge/val_V0309.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0310,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0310.png,data/processed/standardized_masks/refuge/val_V0310.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0311,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0311.png,data/processed/standardized_masks/refuge/val_V0311.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0312,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0312.png,data/processed/standardized_masks/refuge/val_V0312.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0313,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0313.png,data/processed/standardized_masks/refuge/val_V0313.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0314,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0314.png,data/processed/standardized_masks/refuge/val_V0314.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0315,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0315.png,data/processed/standardized_masks/refuge/val_V0315.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0316,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0316.png,data/processed/standardized_masks/refuge/val_V0316.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0317,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0317.png,data/processed/standardized_masks/refuge/val_V0317.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0318,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0318.png,data/processed/standardized_masks/refuge/val_V0318.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0319,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0319.png,data/processed/standardized_masks/refuge/val_V0319.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0320,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0320.png,data/processed/standardized_masks/refuge/val_V0320.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0321,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0321.png,data/processed/standardized_masks/refuge/val_V0321.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0322,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0322.png,data/processed/standardized_masks/refuge/val_V0322.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0323,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0323.png,data/processed/standardized_masks/refuge/val_V0323.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0324,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0324.png,data/processed/standardized_masks/refuge/val_V0324.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0325,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0325.png,data/processed/standardized_masks/refuge/val_V0325.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0326,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0326.png,data/processed/standardized_masks/refuge/val_V0326.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0327,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0327.png,data/processed/standardized_masks/refuge/val_V0327.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0328,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0328.png,data/processed/standardized_masks/refuge/val_V0328.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0329,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0329.png,data/processed/standardized_masks/refuge/val_V0329.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0330,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0330.png,data/processed/standardized_masks/refuge/val_V0330.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0331,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0331.png,data/processed/standardized_masks/refuge/val_V0331.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0332,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0332.png,data/processed/standardized_masks/refuge/val_V0332.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0333,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0333.png,data/processed/standardized_masks/refuge/val_V0333.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0334,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0334.png,data/processed/standardized_masks/refuge/val_V0334.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0335,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0335.png,data/processed/standardized_masks/refuge/val_V0335.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0336,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0336.png,data/processed/standardized_masks/refuge/val_V0336.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0337,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0337.png,data/processed/standardized_masks/refuge/val_V0337.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0338,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0338.png,data/processed/standardized_masks/refuge/val_V0338.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0339,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0339.png,data/processed/standardized_masks/refuge/val_V0339.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0340,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0340.png,data/processed/standardized_masks/refuge/val_V0340.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0341,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0341.png,data/processed/standardized_masks/refuge/val_V0341.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0342,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0342.png,data/processed/standardized_masks/refuge/val_V0342.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0343,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0343.png,data/processed/standardized_masks/refuge/val_V0343.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0344,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0344.png,data/processed/standardized_masks/refuge/val_V0344.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0345,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0345.png,data/processed/standardized_masks/refuge/val_V0345.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0346,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0346.png,data/processed/standardized_masks/refuge/val_V0346.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0347,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0347.png,data/processed/standardized_masks/refuge/val_V0347.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0348,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0348.png,data/processed/standardized_masks/refuge/val_V0348.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0349,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0349.png,data/processed/standardized_masks/refuge/val_V0349.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0350,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0350.png,data/processed/standardized_masks/refuge/val_V0350.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0351,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0351.png,data/processed/standardized_masks/refuge/val_V0351.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0352,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0352.png,data/processed/standardized_masks/refuge/val_V0352.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0353,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0353.png,data/processed/standardized_masks/refuge/val_V0353.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0354,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0354.png,data/processed/standardized_masks/refuge/val_V0354.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0355,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0355.png,data/processed/standardized_masks/refuge/val_V0355.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0356,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0356.png,data/processed/standardized_masks/refuge/val_V0356.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0357,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0357.png,data/processed/standardized_masks/refuge/val_V0357.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0358,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0358.png,data/processed/standardized_masks/refuge/val_V0358.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0359,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0359.png,data/processed/standardized_masks/refuge/val_V0359.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0360,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0360.png,data/processed/standardized_masks/refuge/val_V0360.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0361,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0361.png,data/processed/standardized_masks/refuge/val_V0361.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0362,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0362.png,data/processed/standardized_masks/refuge/val_V0362.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0363,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0363.png,data/processed/standardized_masks/refuge/val_V0363.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0364,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0364.png,data/processed/standardized_masks/refuge/val_V0364.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0365,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0365.png,data/processed/standardized_masks/refuge/val_V0365.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0366,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0366.png,data/processed/standardized_masks/refuge/val_V0366.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0367,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0367.png,data/processed/standardized_masks/refuge/val_V0367.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0368,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0368.png,data/processed/standardized_masks/refuge/val_V0368.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0369,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0369.png,data/processed/standardized_masks/refuge/val_V0369.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0370,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0370.png,data/processed/standardized_masks/refuge/val_V0370.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0371,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0371.png,data/processed/standardized_masks/refuge/val_V0371.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0372,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0372.png,data/processed/standardized_masks/refuge/val_V0372.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0373,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0373.png,data/processed/standardized_masks/refuge/val_V0373.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0374,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0374.png,data/processed/standardized_masks/refuge/val_V0374.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0375,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0375.png,data/processed/standardized_masks/refuge/val_V0375.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0376,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0376.png,data/processed/standardized_masks/refuge/val_V0376.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0377,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0377.png,data/processed/standardized_masks/refuge/val_V0377.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0378,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0378.png,data/processed/standardized_masks/refuge/val_V0378.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0379,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0379.png,data/processed/standardized_masks/refuge/val_V0379.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0380,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0380.png,data/processed/standardized_masks/refuge/val_V0380.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0381,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0381.png,data/processed/standardized_masks/refuge/val_V0381.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0382,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0382.png,data/processed/standardized_masks/refuge/val_V0382.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0383,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0383.png,data/processed/standardized_masks/refuge/val_V0383.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0384,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0384.png,data/processed/standardized_masks/refuge/val_V0384.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0385,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0385.png,data/processed/standardized_masks/refuge/val_V0385.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0386,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0386.png,data/processed/standardized_masks/refuge/val_V0386.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0387,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0387.png,data/processed/standardized_masks/refuge/val_V0387.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0388,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0388.png,data/processed/standardized_masks/refuge/val_V0388.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0389,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0389.png,data/processed/standardized_masks/refuge/val_V0389.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0390,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0390.png,data/processed/standardized_masks/refuge/val_V0390.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0391,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0391.png,data/processed/standardized_masks/refuge/val_V0391.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0392,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0392.png,data/processed/standardized_masks/refuge/val_V0392.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0393,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0393.png,data/processed/standardized_masks/refuge/val_V0393.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0394,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0394.png,data/processed/standardized_masks/refuge/val_V0394.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0395,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0395.png,data/processed/standardized_masks/refuge/val_V0395.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0396,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0396.png,data/processed/standardized_masks/refuge/val_V0396.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0397,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0397.png,data/processed/standardized_masks/refuge/val_V0397.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0398,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0398.png,data/processed/standardized_masks/refuge/val_V0398.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0399,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0399.png,data/processed/standardized_masks/refuge/val_V0399.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0400,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0400.png,data/processed/standardized_masks/refuge/val_V0400.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0001,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0001.png,data/processed/standardized_masks/refuge/test_T0001.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0002,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0002.png,data/processed/standardized_masks/refuge/test_T0002.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0003,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0003.png,data/processed/standardized_masks/refuge/test_T0003.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,test,T0004,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/test/Masks/T0004.png,data/processed/standardized_masks/refuge/test_T0004.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
